fact_date,tool_group_id,availability,performance,quality,oee,available_hours
2026-04-22,DIFF_06,0.8395,0.9347,0.9726,0.7632,181.33
2026-04-22,DIFF_07,0.9232,0.9261,0.983,0.8404,265.88
2026-04-22,DIFF_08,0.8409,0.9483,1.0,0.7974,121.09
2026-04-22,METRO_01,0.8296,0.9064,0.9823,0.7386,199.1
2026-04-22,METRO_02,0.9193,0.8976,0.9517,0.7853,242.7
2026-04-22,METRO_03,0.948,0.9504,0.9626,0.8673,250.27
2026-04-22,METRO_04,0.8496,0.9827,0.9945,0.8303,101.95
2026-04-22,WET_01,0.9269,0.913,0.9808,0.83,88.98
2026-04-22,WET_02,0.8735,0.9651,0.9712,0.8187,62.89
2026-04-22,WET_03,0.8397,0.9604,0.9796,0.79,60.46
2026-04-22,WET_04,0.9489,0.8931,0.9795,0.8301,91.09
2026-04-22,WET_05,0.8339,0.9203,0.9652,0.7407,160.11
2026-04-22,WET_06,0.8556,0.8625,0.9869,0.7283,164.28
2026-04-22,WET_07,0.9158,0.8508,0.9933,0.7739,197.81
2026-04-21,LITHO_01,0.99,0.9218,0.9736,0.8885,285.12
2026-04-21,LITHO_02,0.99,0.8672,0.9802,0.8415,142.56
2026-04-21,LITHO_03,0.889,0.9738,0.9836,0.8515,85.34
2026-04-21,LITHO_04,0.8551,0.882,0.9766,0.7365,246.27
2026-04-21,LITHO_05,0.8297,0.9219,0.9744,0.7453,199.13
2026-04-21,LITHO_06,0.8053,0.9702,0.975,0.7618,154.62
2026-04-21,LITHO_07,0.8166,0.9133,0.9807,0.7314,58.8
2026-04-21,LITHO_08,0.7927,0.9333,0.9695,0.7173,190.25
2026-04-21,ETCH_01,0.9656,0.941,0.976,0.8868,231.74
2026-04-21,ETCH_02,0.8427,0.9158,0.9861,0.761,242.7
2026-04-21,ETCH_03,0.8787,0.9113,0.9806,0.7852,168.71
2026-04-21,ETCH_04,0.8498,0.9063,0.9591,0.7387,224.35
2026-04-21,ETCH_05,0.9287,0.932,0.9723,0.8416,44.58
2026-04-21,ETCH_06,0.9749,0.9235,0.9696,0.873,93.59
2026-04-21,ETCH_07,0.9228,0.9359,0.9839,0.8497,155.03
2026-04-21,ETCH_08,0.8587,0.938,0.9774,0.7873,103.04
2026-04-21,ETCH_09,0.9078,0.8438,0.9757,0.7474,152.51
2026-04-21,ETCH_10,0.9661,0.8893,0.974,0.8368,185.49
2026-04-21,ETCH_11,0.8576,0.8714,0.9579,0.7159,144.08
2026-04-21,ETCH_12,0.8685,0.9254,0.9795,0.7872,41.69
2026-04-21,DEPO_01,0.8728,0.9217,0.9902,0.7966,209.47
2026-04-21,DEPO_02,0.8705,0.897,0.9772,0.763,167.14
2026-04-21,DEPO_03,0.909,0.9765,0.9737,0.8643,130.9
2026-04-21,DEPO_04,0.8849,0.9335,0.9701,0.8014,233.61
2026-04-21,DEPO_05,0.881,0.8614,0.9623,0.7303,148.01
2026-04-21,DEPO_06,0.8983,0.9046,0.982,0.798,64.68
2026-04-21,DEPO_07,0.8791,0.8809,0.9795,0.7585,105.49
2026-04-21,DEPO_08,0.8183,0.9756,0.9664,0.7715,58.92
2026-04-21,DEPO_09,0.8702,0.8783,0.9857,0.7534,62.65
2026-04-21,DEPO_10,0.8634,0.8993,0.9885,0.7675,186.49
2026-04-21,CMP_01,0.8815,0.9407,0.9702,0.8045,148.09
2026-04-21,CMP_02,0.8098,0.9243,0.9768,0.7311,136.05
2026-04-21,CMP_03,0.9113,0.9168,0.9821,0.8205,131.23
2026-04-21,CMP_04,0.7988,0.99,0.9784,0.7737,230.05
2026-04-21,CMP_05,0.9149,0.8866,0.9831,0.7974,241.53
2026-04-21,CMP_06,0.8149,0.9381,0.9764,0.7464,195.58
2026-04-21,IMPL_01,0.8815,0.9479,0.9677,0.8086,84.62
2026-04-21,IMPL_02,0.8458,0.9383,1.0,0.7936,121.8
2026-04-21,IMPL_03,0.8731,0.9436,0.9789,0.8065,251.45
2026-04-21,IMPL_04,0.9771,0.8501,0.9809,0.8148,117.25
2026-04-21,IMPL_05,0.7987,0.8197,0.983,0.6436,38.34
2026-04-21,DIFF_01,0.887,0.9086,0.9789,0.7889,42.58
2026-04-21,DIFF_02,0.99,0.9097,0.9851,0.8872,190.08
2026-04-21,DIFF_03,0.8475,0.9318,0.9776,0.772,101.7
2026-04-21,DIFF_04,0.8595,0.99,0.9918,0.8439,226.91
2026-04-21,DIFF_05,0.8868,0.8278,0.9764,0.7168,148.98
2026-04-21,DIFF_06,0.99,0.9108,0.991,0.8936,213.84
2026-04-21,DIFF_07,0.9521,0.9288,0.9716,0.8592,274.2
2026-04-21,DIFF_08,0.7582,0.9474,0.9719,0.6981,109.18
2026-04-21,METRO_01,0.8888,0.87,0.9773,0.7557,213.31
2026-04-21,METRO_02,0.8817,0.9307,0.9689,0.7951,232.77
2026-04-21,METRO_03,0.9398,0.8961,0.9633,0.8112,248.11
2026-04-21,METRO_04,0.8745,0.9214,0.9816,0.7909,104.94
2026-04-21,WET_01,0.9481,0.9105,0.9788,0.8449,91.02
2026-04-21,WET_02,0.8248,0.9528,0.9818,0.7716,59.39
2026-04-21,WET_03,0.859,0.8438,0.9944,0.7208,61.85
2026-04-21,WET_04,0.8186,0.8963,0.9836,0.7217,78.59
2026-04-21,WET_05,0.8202,0.8603,0.9588,0.6765,157.48
2026-04-21,WET_06,0.916,0.8982,1.0,0.8228,175.87
2026-04-21,WET_07,0.8303,0.8831,0.9743,0.7144,179.34
2026-04-20,LITHO_01,0.8922,0.9012,0.9861,0.7929,256.95
2026-04-20,LITHO_02,0.8311,0.8647,0.962,0.6913,119.68
2026-04-20,LITHO_03,0.7688,0.8993,0.977,0.6755,73.8
2026-04-20,LITHO_04,0.8484,0.9697,0.9923,0.8164,244.34
2026-04-20,LITHO_05,0.8633,0.8482,0.9743,0.7134,207.19
2026-04-20,LITHO_06,0.85,0.8937,0.973,0.7391,163.2
2026-04-20,LITHO_07,0.8473,0.9045,0.9736,0.7462,61.01
2026-04-20,LITHO_08,0.8904,0.9344,0.9709,0.8078,213.7
2026-04-20,ETCH_01,0.9436,0.8808,0.9638,0.801,226.46
2026-04-20,ETCH_02,0.899,0.8873,0.9832,0.7843,258.91
2026-04-20,ETCH_03,0.7598,0.9757,0.9867,0.7315,145.88
2026-04-20,ETCH_04,0.805,0.8608,0.9967,0.6907,212.52
2026-04-20,ETCH_05,0.8431,0.8866,0.9573,0.7156,40.47
2026-04-20,ETCH_06,0.8625,0.9109,0.9872,0.7756,82.8
2026-04-20,ETCH_07,0.81,0.8592,0.9845,0.6852,136.08
2026-04-20,ETCH_08,0.9303,0.8572,0.9908,0.7901,111.64
2026-04-20,ETCH_09,0.8819,0.9637,0.9793,0.8323,148.16
2026-04-20,ETCH_10,0.7539,0.9139,0.9906,0.6825,144.75
2026-04-20,ETCH_11,0.8353,0.9045,0.9782,0.7391,140.33
2026-04-20,ETCH_12,0.735,0.9869,0.971,0.7043,35.28
2026-04-20,DEPO_01,0.9053,0.9165,0.9926,0.8236,217.27
2026-04-20,DEPO_02,0.9003,0.9106,0.9711,0.7961,172.86
2026-04-20,DEPO_03,0.9199,0.8451,0.9865,0.7669,132.47
2026-04-20,DEPO_04,0.825,0.9701,0.9816,0.7856,217.8
2026-04-20,DEPO_05,0.9122,0.9233,0.9625,0.8107,153.25
2026-04-20,DEPO_06,0.837,0.9469,0.9817,0.7781,60.26
2026-04-20,DEPO_07,0.939,0.9361,0.9703,0.8529,112.68
2026-04-20,DEPO_08,0.8402,0.9241,0.9569,0.743,60.49
2026-04-20,DEPO_09,0.9637,0.9377,0.9923,0.8967,69.39
2026-04-20,DEPO_10,0.801,0.9698,1.0,0.7768,173.02
2026-04-20,CMP_01,0.814,0.9509,0.98,0.7586,136.75
2026-04-20,CMP_02,0.8028,0.9397,0.9883,0.7456,134.87
2026-04-20,CMP_03,0.8499,0.9666,0.9633,0.7914,122.39
2026-04-20,CMP_04,0.8053,0.9255,0.9803,0.7306,231.93
2026-04-20,CMP_05,0.8442,0.9524,0.9853,0.7922,222.87
2026-04-20,CMP_06,0.9229,0.9151,0.986,0.8327,221.5
2026-04-20,IMPL_01,0.8577,0.99,0.9719,0.8253,82.34
2026-04-20,IMPL_02,0.9853,0.9214,0.9662,0.8772,141.88
2026-04-20,IMPL_03,0.9484,0.925,0.9885,0.8672,273.14
2026-04-20,IMPL_04,0.9412,0.9335,0.9741,0.8559,112.94
2026-04-20,IMPL_05,0.9288,0.92,0.9869,0.8433,44.58
2026-04-20,DIFF_01,0.7723,0.9379,0.9736,0.7052,37.07
2026-04-20,DIFF_02,0.9627,0.9449,0.9824,0.8936,184.84
2026-04-20,DIFF_03,0.9043,0.8801,0.9962,0.7929,108.52
2026-04-20,DIFF_04,0.9796,0.9357,0.9959,0.9129,258.61
2026-04-20,DIFF_05,0.8515,0.8881,0.9804,0.7414,143.05
2026-04-20,DIFF_06,0.9017,0.9042,0.9854,0.8034,194.77
2026-04-20,DIFF_07,0.8953,0.8801,0.9852,0.7763,257.85
2026-04-20,DIFF_08,0.9232,0.9269,0.9915,0.8484,132.94
2026-04-20,METRO_01,0.8191,0.9387,0.9683,0.7445,196.58
2026-04-20,METRO_02,0.8243,0.8948,0.9706,0.7159,217.62
2026-04-20,METRO_03,0.8526,0.9114,0.9884,0.768,225.09
2026-04-20,METRO_04,0.8639,0.8566,0.9914,0.7337,103.67
2026-04-20,WET_01,0.8381,0.9177,0.9845,0.7572,80.46
2026-04-20,WET_02,0.89,0.9638,0.9848,0.8447,64.08
2026-04-20,WET_03,0.8369,0.99,0.9819,0.8135,60.26
2026-04-20,WET_04,0.8726,0.9586,0.9825,0.8218,83.77
2026-04-20,WET_05,0.9,0.99,0.9772,0.8707,172.8
2026-04-20,WET_06,0.8641,0.9247,0.9907,0.7916,165.91
2026-04-20,WET_07,0.8047,0.8414,0.9741,0.6595,173.82
2026-04-19,LITHO_01,0.7983,0.903,0.985,0.7101,229.91
2026-04-19,LITHO_02,0.8355,0.8629,0.9807,0.707,120.31
2026-04-19,LITHO_03,0.9231,0.8522,0.9882,0.7774,88.62
2026-04-19,LITHO_04,0.9209,0.9582,0.9922,0.8755,265.22
2026-04-19,LITHO_05,0.99,0.9058,0.9811,0.8798,237.6
2026-04-19,LITHO_06,0.8592,0.9201,0.9953,0.7868,164.97
2026-04-19,LITHO_07,0.8127,0.8856,0.9938,0.7153,58.51
2026-04-19,LITHO_08,0.931,0.9055,0.9885,0.8333,223.44
2026-04-19,ETCH_01,0.8971,0.98,0.9807,0.8622,215.3
2026-04-19,ETCH_02,0.9313,0.99,0.986,0.9091,268.21
2026-04-19,ETCH_03,0.8825,0.9489,0.9763,0.8176,169.44
2026-04-19,ETCH_04,0.99,0.9272,0.9773,0.8971,261.36
2026-04-19,ETCH_05,0.8382,0.9639,0.9887,0.7988,40.23
2026-04-19,ETCH_06,0.8551,0.9431,0.9649,0.7781,82.09
2026-04-19,ETCH_07,0.8892,0.9381,0.9971,0.8317,149.39
2026-04-19,ETCH_08,0.8415,0.8689,0.971,0.71,100.98
2026-04-19,ETCH_09,0.8132,0.9735,0.9955,0.7881,136.62
2026-04-19,ETCH_10,0.896,0.9689,0.9813,0.8519,172.03
2026-04-19,ETCH_11,0.8752,0.9067,0.9769,0.7752,147.03
2026-04-19,ETCH_12,0.8026,0.9306,0.9796,0.7317,38.52
2026-04-19,DEPO_01,0.9173,0.9237,0.9784,0.829,220.15
2026-04-19,DEPO_02,0.8364,0.9229,0.9874,0.7622,160.59
2026-04-19,DEPO_03,0.8228,0.9235,0.9823,0.7464,118.48
2026-04-19,DEPO_04,0.8441,0.8965,0.9823,0.7433,222.84
2026-04-19,DEPO_05,0.8233,0.934,0.971,0.7467,138.31
2026-04-19,DEPO_06,0.9331,0.99,0.9714,0.8973,67.18
2026-04-19,DEPO_07,0.9067,0.8909,0.9904,0.8,108.8
2026-04-19,DEPO_08,0.8167,0.9392,0.9713,0.745,58.8
2026-04-19,DEPO_09,0.8697,0.8788,0.9882,0.7553,62.62
2026-04-19,DEPO_10,0.8382,0.9421,0.9766,0.7712,181.05
2026-04-19,CMP_01,0.8743,0.9259,0.9724,0.7872,146.88
2026-04-19,CMP_02,0.8905,0.9812,0.9722,0.8495,149.6
2026-04-19,CMP_03,0.9386,0.9799,0.9718,0.8938,135.16
2026-04-19,CMP_04,0.8072,0.9321,0.9745,0.7332,232.47
2026-04-19,CMP_05,0.9734,0.9214,0.972,0.8718,256.98
2026-04-19,CMP_06,0.8226,0.9636,0.9743,0.7723,197.42
2026-04-19,IMPL_01,0.8822,0.9582,0.9752,0.8244,84.69
2026-04-19,IMPL_02,0.8777,0.9193,0.9868,0.7962,126.39
2026-04-19,IMPL_03,0.9095,0.9112,0.9806,0.8127,261.94
2026-04-19,IMPL_04,0.8614,0.8609,0.9826,0.7287,103.37
2026-04-19,IMPL_05,0.9746,0.8847,0.9723,0.8383,46.78
2026-04-19,DIFF_01,0.8365,0.949,0.9845,0.7815,40.15
2026-04-19,DIFF_02,0.8721,0.8833,0.9809,0.7556,167.44
2026-04-19,DIFF_03,0.8018,0.9257,0.9887,0.7338,96.22
2026-04-19,DIFF_04,0.8174,0.8587,0.9958,0.699,215.79
2026-04-19,DIFF_05,0.8494,0.9654,0.9785,0.8024,142.7
2026-04-19,DIFF_06,0.8719,0.9375,0.9712,0.7939,188.33
2026-04-19,DIFF_07,0.8866,0.9047,0.9668,0.7755,255.34
2026-04-19,DIFF_08,0.8969,0.9095,0.9784,0.7981,129.15
2026-04-19,METRO_01,0.8195,0.9837,0.9888,0.7971,196.68
2026-04-19,METRO_02,0.9282,0.9078,0.9627,0.8112,245.04
2026-04-19,METRO_03,0.9776,0.9176,0.9725,0.8724,258.09
2026-04-19,METRO_04,0.9008,0.9667,0.9798,0.8532,108.1
2026-04-19,WET_01,0.9439,0.9633,0.9692,0.8813,90.61
2026-04-19,WET_02,0.8463,0.9583,0.9529,0.7728,60.93
2026-04-19,WET_03,0.8725,0.8628,0.9752,0.7341,62.82
2026-04-19,WET_04,0.8651,0.9057,0.9745,0.7635,83.05
2026-04-19,WET_05,0.8251,0.99,0.9987,0.8158,158.42
2026-04-19,WET_06,0.8219,0.9833,0.976,0.7888,157.8
2026-04-19,WET_07,0.8865,0.9175,0.9734,0.7917,191.48
2026-04-18,LITHO_01,0.9292,0.925,0.9752,0.8382,267.61
2026-04-18,LITHO_02,0.8148,0.8843,0.9636,0.6943,117.33
2026-04-18,LITHO_03,0.8806,0.8721,0.9773,0.7505,84.54
2026-04-18,LITHO_04,0.9485,0.968,0.9797,0.8995,273.17
2026-04-18,LITHO_05,0.8756,0.99,0.9852,0.854,210.14
2026-04-18,LITHO_06,0.8636,0.863,0.9839,0.7333,165.81
2026-04-18,LITHO_07,0.9215,0.8947,0.9829,0.8104,66.35
2026-04-18,LITHO_08,0.8618,0.9126,0.9551,0.7512,206.83
2026-04-18,ETCH_01,0.8689,0.9588,0.9737,0.8112,208.54
2026-04-18,ETCH_02,0.8826,0.8898,0.9836,0.7725,254.19
2026-04-18,ETCH_03,0.8692,0.8824,0.9933,0.7618,166.89
2026-04-18,ETCH_04,0.9264,0.8958,0.985,0.8174,244.57
2026-04-18,ETCH_05,0.9069,0.9457,0.9631,0.826,43.53
2026-04-18,ETCH_06,0.9303,0.8972,0.9764,0.815,89.31
2026-04-18,ETCH_07,0.99,0.9321,0.9761,0.9007,166.32
2026-04-18,ETCH_08,0.7697,0.9756,0.9665,0.7258,92.36
2026-04-18,ETCH_09,0.8298,0.9067,0.9942,0.748,139.41
2026-04-18,ETCH_10,0.9187,0.9137,0.9831,0.8252,176.39
2026-04-18,ETCH_11,0.85,0.9256,0.9807,0.7716,142.8
2026-04-18,ETCH_12,0.9284,0.9587,0.9849,0.8766,44.56
2026-04-18,DEPO_01,0.8619,0.9497,0.9791,0.8014,206.86
2026-04-18,DEPO_02,0.8259,0.9039,0.9808,0.7322,158.57
2026-04-18,DEPO_03,0.9255,0.9127,0.9679,0.8176,133.27
2026-04-18,DEPO_04,0.8828,0.9245,0.9819,0.8014,233.06
2026-04-18,DEPO_05,0.926,0.9608,0.9741,0.8667,155.57
2026-04-18,DEPO_06,0.8492,0.8784,0.987,0.7362,61.14
2026-04-18,DEPO_07,0.9524,0.9074,0.9776,0.8448,114.29
2026-04-18,DEPO_08,0.9533,0.9402,0.9844,0.8823,68.64
2026-04-18,DEPO_09,0.8205,0.9471,0.9707,0.7543,59.08
2026-04-18,DEPO_10,0.8233,0.9061,0.9741,0.7267,177.83
2026-04-18,CMP_01,0.8689,0.8624,0.9896,0.7415,145.98
2026-04-18,CMP_02,0.9364,0.8421,0.9898,0.7805,157.32
2026-04-18,CMP_03,0.8395,0.9543,0.9793,0.7846,120.89
2026-04-18,CMP_04,0.8814,0.9126,0.9921,0.798,253.84
2026-04-18,CMP_05,0.818,0.9443,0.991,0.7655,215.95
2026-04-18,CMP_06,0.9158,0.99,0.9747,0.8837,219.79
2026-04-18,IMPL_01,0.9279,0.9158,0.9923,0.8432,89.08
2026-04-18,IMPL_02,0.8796,0.9045,0.9931,0.7901,126.66
2026-04-18,IMPL_03,0.8554,0.8635,0.9748,0.72,246.36
2026-04-18,IMPL_04,0.911,0.9757,0.9811,0.8721,109.32
2026-04-18,IMPL_05,0.9459,0.8657,0.9756,0.7989,45.4
2026-04-18,DIFF_01,0.8656,0.9154,0.9808,0.7772,41.55
2026-04-18,DIFF_02,0.9145,0.9022,0.9814,0.8097,175.58
2026-04-18,DIFF_03,0.8777,0.883,0.9789,0.7587,105.32
2026-04-18,DIFF_04,0.8728,0.9134,0.9803,0.7815,230.42
2026-04-18,DIFF_05,0.8838,0.9027,0.9927,0.792,148.48
2026-04-18,DIFF_06,0.8215,0.8912,1.0,0.7321,177.44
2026-04-18,DIFF_07,0.8281,0.8658,0.9873,0.7079,238.49
2026-04-18,DIFF_08,0.7761,0.9106,1.0,0.7067,111.76
2026-04-18,METRO_01,0.8028,0.8407,0.965,0.6513,192.67
2026-04-18,METRO_02,0.9249,0.965,0.9749,0.8701,244.17
2026-04-18,METRO_03,0.9142,0.9756,0.9979,0.89,241.35
2026-04-18,METRO_04,0.8677,0.8279,0.9718,0.6981,104.12
2026-04-18,WET_01,0.8587,0.9096,0.9781,0.764,82.44
2026-04-18,WET_02,0.9359,0.971,0.9783,0.889,67.38
2026-04-18,WET_03,0.9349,0.9343,0.9806,0.8565,67.31
2026-04-18,WET_04,0.9253,0.9229,1.0,0.854,88.83
2026-04-18,WET_05,0.8081,0.8994,0.9787,0.7113,155.16
2026-04-18,WET_06,0.902,0.9707,0.9798,0.8579,173.18
2026-04-18,WET_07,0.8089,0.9537,0.9875,0.7618,174.72
2026-04-17,LITHO_01,0.7829,0.9198,0.9641,0.6943,225.48
2026-04-17,LITHO_02,0.8468,0.8839,0.9881,0.7396,121.94
2026-04-17,LITHO_03,0.8858,0.8686,0.9888,0.7608,85.04
2026-04-17,LITHO_04,0.8083,0.9332,0.9719,0.7331,232.79
2026-04-17,LITHO_05,0.8617,0.9402,0.9852,0.7982,206.81
2026-04-17,LITHO_06,0.9468,0.9167,0.9831,0.8533,181.79
2026-04-17,LITHO_07,0.8581,0.9273,0.9844,0.7833,61.78
2026-04-17,LITHO_08,0.8751,0.8478,0.9833,0.7295,210.02
2026-04-17,ETCH_01,0.8982,0.8928,0.9672,0.7756,215.57
2026-04-17,ETCH_02,0.9538,0.9397,0.9777,0.8763,274.69
2026-04-17,ETCH_03,0.8231,0.8871,0.993,0.7251,158.04
2026-04-17,ETCH_04,0.8869,0.898,0.9851,0.7846,234.14
2026-04-17,ETCH_05,0.8393,0.98,0.9935,0.8172,40.29
2026-04-17,ETCH_06,0.8567,0.8949,0.9538,0.7312,82.24
2026-04-17,ETCH_07,0.8059,0.8664,0.9814,0.6852,135.39
2026-04-17,ETCH_08,0.8637,0.8662,0.9772,0.7311,103.64
2026-04-17,ETCH_09,0.9053,0.9411,0.961,0.8188,152.09
2026-04-17,ETCH_10,0.8736,0.8647,0.989,0.7471,167.73
2026-04-17,ETCH_11,0.9192,0.8841,0.9723,0.7902,154.43
2026-04-17,ETCH_12,0.8569,0.8299,0.9834,0.6993,41.13
2026-04-17,DEPO_01,0.8664,0.9588,0.969,0.805,207.94
2026-04-17,DEPO_02,0.849,0.8597,0.97,0.708,163.01
2026-04-17,DEPO_03,0.8209,0.9598,0.973,0.7666,118.21
2026-04-17,DEPO_04,0.8862,0.9048,0.9673,0.7756,233.96
2026-04-17,DEPO_05,0.8716,0.944,0.9679,0.7964,146.43
2026-04-17,DEPO_06,0.9205,0.886,0.9752,0.7953,66.28
2026-04-17,DEPO_07,0.9065,0.8935,0.9804,0.7941,108.78
2026-04-17,DEPO_08,0.8643,0.9252,0.9562,0.7646,62.23
2026-04-17,DEPO_09,0.7885,0.9446,0.9904,0.7377,56.77
2026-04-17,DEPO_10,0.8345,0.9102,0.9829,0.7466,180.25
2026-04-17,CMP_01,0.9147,0.8389,0.9711,0.7452,153.67
2026-04-17,CMP_02,0.8634,0.9481,1.0,0.8186,145.05
2026-04-17,CMP_03,0.8686,0.8637,0.984,0.7382,125.08
2026-04-17,CMP_04,0.946,0.9243,0.9709,0.8489,272.45
2026-04-17,CMP_05,0.9279,0.9465,0.9697,0.8516,244.97
2026-04-17,CMP_06,0.8991,0.9599,0.9918,0.856,215.78
2026-04-17,IMPL_01,0.8767,0.9057,0.9923,0.7879,84.16
2026-04-17,IMPL_02,0.8195,0.9375,0.9663,0.7424,118.01
2026-04-17,IMPL_03,0.9333,0.9097,0.9927,0.8428,268.79
2026-04-17,IMPL_04,0.9046,0.8711,0.9942,0.7834,108.55
2026-04-17,IMPL_05,0.9576,0.9553,0.9724,0.8895,45.96
2026-04-17,DIFF_01,0.8647,0.9258,0.973,0.7789,41.51
2026-04-17,DIFF_02,0.9646,0.9258,0.953,0.8511,185.2
2026-04-17,DIFF_03,0.897,0.9061,0.9793,0.7959,107.64
2026-04-17,DIFF_04,0.8616,0.9523,0.9912,0.8133,227.46
2026-04-17,DIFF_05,0.8942,0.9064,0.9796,0.794,150.23
2026-04-17,DIFF_06,0.881,0.8879,0.9858,0.7711,190.3
2026-04-17,DIFF_07,0.903,0.9816,0.9926,0.8798,260.06
2026-04-17,DIFF_08,0.8457,0.9528,0.9705,0.782,121.78
2026-04-17,METRO_01,0.9148,0.8993,0.9698,0.7978,219.55
2026-04-17,METRO_02,0.894,0.813,0.9625,0.6996,236.02
2026-04-17,METRO_03,0.8711,0.9233,0.9763,0.7852,229.97
2026-04-17,METRO_04,0.801,0.8873,0.9839,0.6993,96.12
2026-04-17,WET_01,0.9091,0.9194,0.9916,0.8288,87.27
2026-04-17,WET_02,0.8999,0.8901,0.9772,0.7827,64.79
2026-04-17,WET_03,0.8099,0.9157,0.9911,0.735,58.31
2026-04-17,WET_04,0.9143,0.9761,0.977,0.8719,87.77
2026-04-17,WET_05,0.9473,0.9123,0.9947,0.8596,181.88
2026-04-17,WET_06,0.8789,0.9483,0.9948,0.8291,168.75
2026-04-17,WET_07,0.8703,0.9287,0.9929,0.8025,187.98
2026-04-16,LITHO_01,0.8733,0.8672,1.0,0.7573,251.51
2026-04-16,LITHO_02,0.8565,0.9264,0.9916,0.7868,123.34
2026-04-16,LITHO_03,0.8496,0.8797,0.9825,0.7343,81.56
2026-04-16,LITHO_04,0.7903,0.9085,0.9825,0.7054,227.61
2026-04-16,LITHO_05,0.8665,0.8583,0.9959,0.7407,207.96
2026-04-16,LITHO_06,0.8852,0.9772,0.9774,0.8455,169.96
2026-04-16,LITHO_07,0.836,0.9308,0.9778,0.7609,60.19
2026-04-16,LITHO_08,0.8211,0.9788,0.9738,0.7826,197.06
2026-04-16,ETCH_01,0.788,0.9731,0.975,0.7476,189.12
2026-04-16,ETCH_02,0.8496,0.8494,0.9974,0.7198,244.68
2026-04-16,ETCH_03,0.8155,0.9223,0.9891,0.7439,156.58
2026-04-16,ETCH_04,0.9011,0.9176,0.963,0.7963,237.89
2026-04-16,ETCH_05,0.8395,0.9275,0.9721,0.7569,40.3
2026-04-16,ETCH_06,0.8902,0.9473,0.9896,0.8345,85.46
2026-04-16,ETCH_07,0.8187,0.99,0.9877,0.8005,137.54
2026-04-16,ETCH_08,0.8799,0.9636,1.0,0.8479,105.59
2026-04-16,ETCH_09,0.8081,0.911,0.9562,0.7039,135.76
2026-04-16,ETCH_10,0.8896,0.9346,0.9796,0.8145,170.8
2026-04-16,ETCH_11,0.8473,0.838,0.9837,0.6985,142.35
2026-04-16,ETCH_12,0.9528,0.8964,0.9844,0.8408,45.73
2026-04-16,DEPO_01,0.8016,0.9383,0.9761,0.7342,192.38
2026-04-16,DEPO_02,0.8419,0.8896,0.9761,0.7311,161.64
2026-04-16,DEPO_03,0.8991,0.8675,0.976,0.7612,129.47
2026-04-16,DEPO_04,0.8779,0.876,0.998,0.7675,231.77
2026-04-16,DEPO_05,0.8373,0.8932,0.9702,0.7256,140.67
2026-04-16,DEPO_06,0.9699,0.9421,0.9706,0.8869,69.83
2026-04-16,DEPO_07,0.9353,0.928,0.9826,0.8529,112.24
2026-04-16,DEPO_08,0.8628,0.89,0.9834,0.7551,62.12
2026-04-16,DEPO_09,0.8527,0.99,0.9673,0.8166,61.39
2026-04-16,DEPO_10,0.9568,0.9155,0.983,0.8611,206.67
2026-04-16,CMP_01,0.9217,0.8948,0.9886,0.8153,154.85
2026-04-16,CMP_02,0.7446,0.8912,0.9708,0.6442,125.09
2026-04-16,CMP_03,0.8173,0.9114,0.9839,0.7329,117.69
2026-04-16,CMP_04,0.9151,0.9296,0.9733,0.828,263.55
2026-04-16,CMP_05,0.8985,0.925,0.9894,0.8223,237.2
2026-04-16,CMP_06,0.9188,0.9212,0.971,0.8219,220.51
2026-04-16,IMPL_01,0.8474,0.898,0.9768,0.7433,81.35
2026-04-16,IMPL_02,0.8934,0.9486,0.9795,0.8301,128.65
2026-04-16,IMPL_03,0.8808,0.9257,0.9748,0.7948,253.67
2026-04-16,IMPL_04,0.8337,0.8498,0.973,0.6893,100.04
2026-04-16,IMPL_05,0.9037,0.8919,0.9776,0.788,43.38
2026-04-16,DIFF_01,0.9033,0.9408,0.9692,0.8237,43.36
2026-04-16,DIFF_02,0.9299,0.9651,0.9687,0.8694,178.54
2026-04-16,DIFF_03,0.8388,0.9676,0.9785,0.7942,100.66
2026-04-16,DIFF_04,0.769,0.864,0.9775,0.6495,203.02
2026-04-16,DIFF_05,0.8218,0.9035,0.9803,0.7279,138.06
2026-04-16,DIFF_06,0.9531,0.9084,0.9907,0.8577,205.87
2026-04-16,DIFF_07,0.9514,0.9774,0.9828,0.9139,274.0
2026-04-16,DIFF_08,0.7818,0.9384,0.9905,0.7267,112.58
2026-04-16,METRO_01,0.8759,0.9898,0.9886,0.8571,210.22
2026-04-16,METRO_02,0.9084,0.9635,0.9833,0.8606,239.82
2026-04-16,METRO_03,0.7554,0.9,0.992,0.6744,199.43
2026-04-16,METRO_04,0.8396,0.9111,0.9696,0.7417,100.75
2026-04-16,WET_01,0.9692,0.9873,0.9712,0.9293,93.04
2026-04-16,WET_02,0.8874,0.8928,0.9861,0.7813,63.89
2026-04-16,WET_03,0.9055,0.9525,0.9833,0.8481,65.2
2026-04-16,WET_04,0.99,0.8789,0.9629,0.8378,95.04
2026-04-16,WET_05,0.8603,0.8573,0.9651,0.7118,165.18
2026-04-16,WET_06,0.8299,0.8831,0.9705,0.7113,159.34
2026-04-16,WET_07,0.9059,0.8998,0.9782,0.7974,195.67
2026-04-15,LITHO_01,0.9247,0.8893,0.9774,0.8038,266.31
2026-04-15,LITHO_02,0.8983,0.8423,0.9562,0.7235,129.36
